displacement/mm,force/kN,force/N
0.35,13.17544004,13175.44004
0.351,13.17753449,13177.53449
0.352,13.18166395,13181.66395
0.353,13.18651922,13186.519219999998
0.354,13.19088359,13190.88359
0.355,13.19921042,13199.21042
0.356,13.20254461,13202.54461
0.357,13.20565152,13205.65152
0.358,13.21172282,13211.72282
0.359,13.21633515,13216.33515
0.36,13.22004904,13220.04904
0.361,13.22271741,13222.71741
0.362,13.22599945,13225.99945
0.363,13.22989362,13229.89362
0.364,13.23788138,13237.881379999999
0.365,13.23937403,13239.37403
0.366,13.2451379,13245.1379
0.367,13.247705870000004,13247.705870000005
0.368,13.25145972,13251.459719999999
0.369,13.25611014,13256.11014
0.37,13.26024254,13260.24254
0.371,13.26428877,13264.288770000001
0.372,13.27005877,13270.05877
0.373,13.27403343,13274.03343
0.374,13.28229541,13282.295409999999
0.375,13.28557001,13285.570010000001
0.376,13.28931412,13289.314120000001
0.377,13.29822329,13298.22329
0.378,13.29956074,13299.56074
0.379,13.303388430000002,13303.388430000003
0.38,13.30821897,13308.21897
0.381,13.31187268,13311.87268
0.382,13.31505665,13315.05665
0.383,13.32157111,13321.57111
0.384,13.325832340000002,13325.83234
0.385,13.33036947,13330.369470000001
0.386,13.33291966,13332.91966
0.387,13.33603063,13336.03063
0.388,13.34404033,13344.04033
0.389,13.34871732,13348.71732
0.39,13.350603800000002,13350.603800000003
0.391,13.35737084,13357.37084
0.392,13.36044555,13360.44555
0.393,13.36367554,13363.675539999998
0.394,13.36709244,13367.09244
0.395,13.371134990000002,13371.134990000002
0.396,13.37360075,13373.60075
0.397,13.37598116,13375.98116
0.398,13.38012958,13380.12958
0.399,13.38230918,13382.30918
0.4,13.38587552,13385.875520000001
0.401,13.39207441,13392.07441
0.402,13.39457564,13394.57564
0.403,13.39753189,13397.53189
0.404,13.40202427,13402.02427
0.405,13.40574564,13405.74564
0.406,13.4074783,13407.478299999999
0.407,13.40939919,13409.39919
0.408,13.41216971,13412.16971
0.409,13.414898740000002,13414.898740000002
0.41,13.41936173,13419.36173
0.411,13.4208824,13420.8824
0.412,13.42449942,13424.49942
0.413,13.42868245,13428.68245
0.414,13.43147842,13431.47842
0.415,13.43353502,13433.535020000001
0.416,13.43871569,13438.71569
0.417,13.44153296,13441.53296
0.418,13.44425414,13444.25414
0.419,13.44729208,13447.292080000001
0.42,13.45248728,13452.48728
0.421,13.45405517,13454.05517
0.422,13.45647864,13456.478640000001
0.423,13.45898891,13458.98891
0.424,13.46688109,13466.881089999999
0.425,13.46748648,13467.48648
0.426,13.47059827,13470.59827
0.427,13.47202922,13472.02922
0.428,13.47750891,13477.508909999999
0.429,13.47908852,13479.08852
0.43,13.48459225,13484.59225
0.431,13.48463713,13484.63713
0.432,13.48789159,13487.891590000001
0.433,13.48893654,13488.936539999999
0.434,13.4920404,13492.0404
0.435,13.49258173,13492.58173
0.436,13.49434645,13494.346450000001
0.437,13.49730939,13497.30939
0.438,13.50181843,13501.81843
0.439,13.50344487,13503.44487
0.44,13.50541535,13505.41535
0.441,13.50872181,13508.721810000001
0.442,13.51211933,13512.119330000001
0.443,13.51407249,13514.07249
0.444,13.516707640000002,13516.707640000002
0.445,13.52130372,13521.30372
0.446,13.52447314,13524.47314
0.447,13.52627139,13526.27139
0.448,13.53028399,13530.28399
0.449,13.53315362,13533.153620000001
0.45,13.53615457,13536.15457
0.451,13.53795906,13537.959060000001
0.452,13.53951737,13539.51737
0.453,13.54308329,13543.08329
0.454,13.5442543,13544.2543
0.455,13.54824056,13548.24056
0.456,13.54965656,13549.656560000001
0.457,13.55140887,13551.40887
0.458,13.55341605,13553.41605
0.459,13.55716518,13557.16518
0.46,13.56009028,13560.09028
0.461,13.56197165,13561.97165
0.462,13.56410552,13564.10552
0.463,13.5658106,13565.8106
0.464,13.56774907,13567.74907
0.465,13.5713591,13571.3591
0.466,13.5730685,13573.0685
0.467,13.57477069,13574.77069
0.468,13.57758753,13577.58753
0.469,13.58123565,13581.23565
0.47,13.58553584,13585.53584
0.471,13.58710011,13587.10011
0.472,13.58878084,13588.78084
0.473,13.591264440000002,13591.26444
0.474,13.59352807,13593.52807
0.475,13.59504683,13595.04683
0.476,13.59697731,13596.97731
0.477,13.60103609,13601.03609
0.478,13.60400223,13604.00223
0.479,13.60897217,13608.97217
0.48,13.60994021,13609.940209999999
0.481,13.61330667,13613.30667
0.482,13.61484276,13614.84276
0.483,13.61812804,13618.12804
0.484,13.619417,13619.417
0.485,13.62178346,13621.783459999999
0.486,13.62384587,13623.845870000001
0.487,13.62686926,13626.86926
0.488,13.62816398,13628.16398
0.489,13.63015371,13630.15371
0.49,13.63360425,13633.60425
0.491,13.63679273,13636.79273
0.492,13.6392209,13639.2209
0.493,13.64386654,13643.866539999999
0.494,13.6453929,13645.392899999999
0.495,13.64657432,13646.57432
0.496,13.6488493,13648.8493
0.497,13.65138768,13651.38768
0.498,13.65571777,13655.717770000001
0.499,13.65568595,13655.685950000001
0.5,13.65990729,13659.90729
0.501,13.662072190000002,13662.072190000003
0.502,13.6650088,13665.008800000001
0.503,13.66686667,13666.86667
0.504,13.67096712,13670.967120000001
0.505,13.67232405,13672.324050000001
0.506,13.67450642,13674.50642
0.507,13.676541050000004,13676.541050000005
0.508,13.68010633,13680.106329999999
0.509,13.68094527,13680.94527
0.51,13.68481343,13684.81343
0.511,13.68468096,13684.68096
0.512,13.68654623,13686.54623
0.513,13.68779874,13687.79874
0.514,13.68880849,13688.80849
0.515,13.68961264,13689.61264
0.516,13.6904436,13690.4436
0.517,13.69199104,13691.991039999999
0.518,13.69442188,13694.42188
0.519,13.69663663,13696.63663
0.52,13.697869,13697.869
0.521,13.69898169,13698.98169
0.522,13.69988894,13699.888939999999
0.523,13.70382301,13703.82301
0.524,13.70410707,13704.10707
0.525,13.70493622,13704.93622
0.526,13.70617055,13706.170549999999
0.527,13.70730603,13707.30603
0.528,13.71069693,13710.69693
0.529,13.711483480000002,13711.483480000003
0.53,13.7126262,13712.6262
0.531,13.716844,13716.844
0.532,13.71750527,13717.50527
0.533,13.71742304,13717.42304
0.534,13.71782004,13717.820039999999
0.535,13.71874545,13718.74545
0.536,13.71986488,13719.86488
0.537,13.72167634,13721.67634
0.538,13.72348618,13723.48618
0.539,13.72465383,13724.65383
0.54,13.72551981,13725.51981
0.541,13.72637393,13726.37393
0.542,13.72722362,13727.22362
0.543,13.72802706,13728.02706
0.544,13.72940243,13729.40243
0.545,13.73036874,13730.36874
0.546,13.73098498,13730.984980000001
0.547,13.73219299,13732.19299
0.548,13.733513080000002,13733.513080000002
0.549,13.73693169,13736.931690000001
0.55,13.73825335,13738.25335
0.551,13.73931287,13739.31287
0.552,13.74060153,13740.60153
0.553,13.74249848,13742.49848
0.554,13.74450948,13744.509479999999
0.555,13.74582562,13745.82562
0.556,13.74670129,13746.70129
0.557,13.74803929,13748.039289999999
0.558,13.74964114,13749.64114
0.559,13.75076039,13750.76039
0.56,13.75230992,13752.30992
0.561,13.75331334,13753.31334
0.562,13.75425747,13754.25747
0.563,13.75588408,13755.88408
0.564,13.7574512,13757.4512
0.565,13.7598823,13759.8823
0.566,13.76005485,13760.054849999999
0.567,13.76081649,13760.81649
0.568,13.7619807,13761.9807
0.569,13.76285179,13762.851789999999
0.57,13.76345692,13763.456919999999
0.571,13.764651580000002,13764.651580000002
0.572,13.76584233,13765.84233
0.573,13.76729098,13767.29098
0.574,13.76896383,13768.96383
0.575,13.77031561,13770.315610000001
0.576,13.77190962,13771.90962
0.577,13.77761255,13777.61255
0.578,13.77739866,13777.398659999999
0.579,13.77724301,13777.24301
0.58,13.77827269,13778.27269
0.581,13.77950277,13779.502770000001
0.582,13.78127933,13781.27933
0.583,13.78332043,13783.32043
0.584,13.785143410000002,13785.143410000002
0.585,13.78687869,13786.87869
0.586,13.78972367,13789.723670000001
0.587,13.79033232,13790.33232
0.588,13.79123571,13791.23571
0.589,13.79261596,13792.61596
0.59,13.79493271,13794.93271
0.591,13.79576044,13795.76044
0.592,13.7985376,13798.5376
0.593,13.79837239,13798.37239
0.594,13.79974267,13799.74267
0.595,13.80068746,13800.687460000001
0.596,13.80300788,13803.00788
0.597,13.803848470000002,13803.848470000003
0.598,13.80536278,13805.36278
0.599,13.80539025,13805.39025
0.6,13.80588214,13805.88214
0.601,13.80704543,13807.04543
0.602,13.80830348,13808.303479999999
0.603,13.80922922,13809.229220000001
0.604,13.81036343,13810.363430000001
0.605,13.8108223,13810.8223
0.606,13.811354520000002,13811.354520000003
0.607,13.812936680000002,13812.936680000003
0.608,13.81452957,13814.529569999999
0.609,13.81603345,13816.03345
