displacement/mm,force/kN,force/N
0.059822033,4.590253734,4590.253734
0.060102262,4.605174463,4605.174463
0.060374131,4.620141363,4620.141363
0.060351057,4.635003751,4635.003751
0.060560228,4.649676449,4649.6764490000005
0.060689976,4.664649697,4664.649697
0.061126781,4.679975059,4679.975059
0.061378186,4.695891146,4695.891146
0.061677088,4.711358021,4711.358021
0.061854758,4.727187089,4727.187089
0.062214326,4.743026665,4743.026665
0.062443952,4.758602836000001,4758.602836
0.062503121,4.774257394,4774.257394
0.062557825,4.789936389,4789.936389
0.06269831,4.805126263,4805.126263
0.06281106,4.820052980000001,4820.05298
0.063078594,4.835967946000001,4835.967946000001
0.063506657,4.852104813000001,4852.104813000001
0.063752635,4.867538498,4867.538498
0.063735207,4.883081371,4883.081371
0.063873498,4.899020182,4899.020182
0.063956559,4.914540652,4914.540652000001
0.064359279,4.929996840000001,4929.996840000001
0.064567394,4.945814793,4945.8147930000005
0.06489445,4.962104253000001,4962.104253
0.065013085,4.979031097,4979.031097
0.065314243,4.995831191,4995.831190999999
0.065679707,5.012491319,5012.491319
0.065883431,5.028269358,5028.2693580000005
0.065979995,5.043904519,5043.904519
0.066334088,5.059763633,5059.7636330000005
0.066546582,5.075423621,5075.423621
0.066635085,5.091117719,5091.117719
0.067049778,5.107310941,5107.310941
0.067457138,5.123595185,5123.595185
0.067420867,5.139606163000001,5139.606163
0.067590222,5.15588231,5155.88231
0.067826345,5.172534631,5172.534631
0.068115842,5.189343121,5189.343121
0.068258211,5.206200051,5206.200051
0.068423999,5.222892503,5222.892503
0.068559059,5.239045276,5239.045276
0.06853657,5.254781421,5254.781421
0.068944732,5.271109789,5271.109788999999
0.069061626,5.287908847,5287.908847
0.069317561,5.30453578,5304.53578
0.069518937,5.320947767,5320.947767
0.069568839,5.337697621,5337.697621
0.069880063,5.353683885000001,5353.683885
0.069976255,5.369178499000001,5369.178499000001
0.070489883,5.3855210090000005,5385.521009
0.070362308,5.402310711,5402.310711
0.070384488,5.419834562,5419.834562
0.071007351,5.4376557,5437.655699999999
0.071126946,5.454834625,5454.834625
0.071255892,5.471443438,5471.443437999999
0.071357564,5.487762232000001,5487.762232
0.071930737,5.504392586,5504.392586
0.071980642,5.520791610000001,5520.79161
0.07218397,5.536947942000001,5536.947942000001
0.072537806,5.553435385000001,5553.435385000001
0.072758929,5.570432154000001,5570.432154
0.073082374,5.586954117,5586.954117
0.073411638,5.603562175,5603.562175
0.073752543,5.620574445,5620.574445
0.07404674,5.637718695,5637.7186950000005
0.074228448,5.655171682000001,5655.171682
0.074252742,5.672519733000001,5672.519733
0.074401676,5.689465073,5689.465073
0.074404699,5.705936551,5705.936551
0.074584728,5.722845262,5722.845262
0.074772076,5.74031783,5740.31783
0.074862427,5.757584861,5757.584860999999
0.075340409,5.774017681,5774.017681
0.075670529,5.791039112000001,5791.039112
0.076357167,5.80831882,5808.31882
0.076650757,5.825380673,5825.380673
0.076661872,5.842339044,5842.339044
0.077030367,5.859969195,5859.969195
0.077332185,5.877695216,5877.695216
0.077278437,5.895879014,5895.879014
0.077556549,5.913757179,5913.757179
0.077935905,5.931249385,5931.249385
0.078067259,5.948336356,5948.336356000001
0.078525696,5.965596506,5965.596506
0.078425254,5.982866951,5982.866951
0.078764426,5.999571624,5999.571623999999
0.079092316,6.016733297,6016.733297
0.079427535,6.034209671000001,6034.2096710000005
0.079653369,6.052140012,6052.140012
0.079835842,6.069772931,6069.772931
0.079874314,6.087367809,6087.367808999999
0.080217894,6.104944142000001,6104.944142
0.080471235,6.122743856,6122.743855999999
0.080641987,6.140948506,6140.948506
0.080687442,6.158810307,6158.810307000001
0.081042089,6.176545266000001,6176.545266
0.081283264,6.194372088000001,6194.372088
0.081568933,6.212674775000001,6212.674775
0.082232927,6.23061299,6230.61299
0.082314704,6.2483201820000005,6248.320182
0.082798979,6.266178037,6266.178037000001
0.082729978,6.2843308790000005,6284.330879
0.083166581,6.302242559,6302.242558999999
0.083242083,6.319931460000001,6319.931460000001
0.08379435,6.338193353,6338.193353000001
0.084322281,6.35708888,6357.08888
0.084327666,6.376700687,6376.700687
0.084642243,6.396411917000001,6396.411917
0.08510711,6.415128427,6415.128427
0.08539299,6.432992051,6432.992051
0.08572523,6.450849594,6450.849594
0.086001942,6.468835584000001,6468.835584
0.085855383,6.486920142,6486.920142
0.086384812,6.504806074,6504.806074
0.086680522,6.523252928,6523.252928
0.086948216,6.541920507000001,6541.920507000001
0.087025836,6.559981147,6559.981147
0.087608358,6.578211837,6578.211837
0.08800639,6.596724017,6596.724017
0.087850078,6.615280405000001,6615.280405
0.088071948,6.6340708930000005,6634.070893
0.088479629,6.652917659,6652.917659
0.088648754,6.671116838,6671.116838
0.088878978,6.689302429,6689.302428999999
0.089034673,6.708385019,6708.385018999999
0.089080599,6.727340026,6727.340026
0.090171017,6.746393825,6746.393825
0.090317269,6.765559982,6765.559982
0.090270079,6.784665415000001,6784.665415
0.090411499,6.803530503,6803.530503
0.090993105,6.821875174,6821.875174
0.091026577,6.840464924,6840.464924
0.091103159,6.859765901000001,6859.765901000001
0.091377085,6.879615022,6879.615022
0.091697506,6.899493830000001,6899.49383
0.091959762,6.919094556,6919.094556
0.092506385,6.937840909,6937.8409090000005
0.092568131,6.956635802,6956.635802
0.092904674,6.975519138000001,6975.519138000001
0.093044012,6.994119698,6994.119698
0.093384215,7.012769524,7012.769524
0.0939869,7.031304543,7031.304543
0.094115696,7.049772594,7049.772594
0.094488838,7.068580284000001,7068.580284000001
0.094552011,7.087272732,7087.272731999999
0.095089256,7.106123519,7106.123519
0.095022456,7.125021615,7125.021615
0.094144756,7.143970764,7143.970764
0.094416423,7.163047208,7163.047208
0.09515703,7.182002993,7182.002993
0.095553856,7.200833338000001,7200.833338
0.096178111,7.220026948,7220.026948
0.096591303,7.239584181,7239.584180999999
0.096921861,7.258730346,7258.730346
0.097240301,7.277688112,7277.688112
0.097425223,7.296763844,7296.763844
0.097999849,7.31589037,7315.89037
0.097817511,7.334692498000001,7334.692498
0.09827132,7.354037651,7354.037651
